URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,10,0,0.99999990000001,0.02493765579816046,12.53125,0.2543640897755611,5.114245635910225,12.53125,102,401,1.71571072319202,21,5.014962593516209
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1,0,0.9999990000010001,0.003636363623140496,17.1875,0.32,7.003,17.1875,88,275,1.7345454545454546,0,5.141818181818182
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6,0,0.9999998333333611,0.0337078649791693,29.666666666666668,0.4606741573033708,12.050936329588016,29.666666666666668,82,178,2.337078651685393,0,6.331460674157303
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,7,4,0.2727272479338866,0.050925925690157754,10.8,0.3333333333333333,4.453333333333334,10.8,72,216,2.013888888888889,8,5.5092592592592595
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,9,4,0.3846153550295881,0.03457446799315301,23.5,0.26861702127659576,9.50744680851064,23.5,101,376,1.8643617021276595,5,5.3936170212765955
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,6,0,0.9999998333333611,0.01643835611934697,21.470588235294116,0.336986301369863,8.723029814665592,21.470588235294116,123,365,2.0054794520547947,8,5.723287671232876
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6,1,0.7142856122449125,0.029787233915799006,18.076923076923077,0.31063829787234043,7.355024549918167,18.076923076923077,73,235,2.0042553191489363,8,5.685106382978724
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,19,3,0.7272726942148775,0.06128133687665366,25.642857142857142,0.30919220055710306,10.380819737365698,25.642857142857142,111,359,2.0724233983286906,10,5.766016713091922
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,2,3,-0.199999960000008,0.03378378355551498,21.142857142857142,0.3716216216216216,8.605791505791506,21.142857142857142,55,148,2.141891891891892,6,6.195945945945946
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10,2,0.6666666111111158,0.04651162772669912,23.454545454545453,0.46511627906976744,9.567864693446088,23.454545454545453,120,258,2.383720930232558,0,6.422480620155039
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,3,18,-0.7142856802721105,0.0375670840115079,20.703703703703702,0.2808586762075134,8.393824951964488,20.703703703703702,157,559,1.8318425760286225,8,5.316636851520572
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,28,17,0.2444444390123458,0.0415896487600835,21.64,0.35304990757855825,8.797219963031424,21.64,382,1082,1.9621072088724585,12,5.376155268022181
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,14,3,0.6470587854671302,0.028911564576681013,24.5,0.3163265306122449,9.926530612244898,24.5,186,588,1.977891156462585,5,5.552721088435374
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0,0,0.0,0.0,58.0,0.3793103448275862,23.351724137931036,58.0,22,58,3.2241379310344827,1,11.293103448275861
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3,4,-0.1428571224489825,0.05982905931770035,16.714285714285715,0.5042735042735043,6.887423687423689,16.714285714285715,59,117,2.3675213675213675,0,6.282051282051282
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,6,0,0.9999998333333611,0.05882352883506344,17.0,0.39215686274509803,6.956862745098039,17.0,40,102,2.196078431372549,0,6.2745098039215685
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5,5,0.0,0.07299270019713358,34.25,0.29927007299270075,13.81970802919708,34.25,41,137,1.8467153284671534,1,5.5036496350364965
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4,3,0.1428571224489825,0.07954545364152894,12.571428571428571,0.4431818181818182,5.205844155844156,12.571428571428571,39,88,2.159090909090909,0,6.068181818181818
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3,1,0.49999987500003124,0.04255319103666818,15.666666666666666,0.4787234042553192,6.458156028368794,15.666666666666666,45,94,2.223404255319149,0,6.26595744680851
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,15,7,0.36363634710743875,0.05200945614182162,15.107142857142858,0.31678486997635935,6.169571090847687,15.107142857142858,134,423,1.8888888888888888,24,5.543735224586288
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1,0,0.9999990000010001,0.008130081234714787,17.571428571428573,0.4065040650406504,7.19117305458769,17.571428571428573,50,123,2.4390243902439024,4,6.991869918699187
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4,8,-0.3333333055555579,0.03582089541546001,15.952380952380953,0.4059701492537313,6.543340440653875,15.952380952380953,136,335,2.292537313432836,3,6.149253731343284
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,9,3,0.4999999583333368,0.06629834217514728,18.1,0.32044198895027626,7.368176795580111,18.1,58,181,1.9613259668508287,1,5.613259668508287
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12,2,0.7142856632653098,0.05035971204906579,12.08695652173913,0.41007194244604317,4.99881138567407,12.08695652173913,114,278,2.262589928057554,12,6.176258992805756
Netclan20241146,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10,4,0.42857139795918586,0.0463576157405377,15.894736842105264,0.3211920529801324,6.486371558034159,15.894736842105264,97,302,1.9635761589403973,10,5.698675496688741
Netclan20241147,https://insights.blackcoffer.com/real-estate-data-warehouse/,5,0,0.99999980000004,0.021276595654142146,15.666666666666666,0.3404255319148936,6.402836879432624,15.666666666666666,80,235,2.1361702127659576,1,6.178723404255319
Netclan20241148,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5,1,0.6666665555555741,0.025974025861584305,15.4,0.3939393939393939,6.317575757575758,15.4,91,231,2.186147186147186,8,6.532467532467533
Netclan20241149,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3,0,0.9999996666667778,0.017045454448605373,17.6,0.4375,7.215000000000001,17.6,77,176,2.221590909090909,0,5.8977272727272725
Netclan20241150,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3,4,-0.1428571224489825,0.03846153825021133,18.2,0.3131868131868132,7.405274725274726,18.2,57,182,2.0274725274725274,0,5.84065934065934
Netclan20241151,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5,0,0.99999980000004,0.03246753225670434,17.11111111111111,0.44155844155844154,7.021067821067821,17.11111111111111,68,154,2.344155844155844,0,6.3896103896103895
Netclan20241152,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5,0,0.99999980000004,0.033557046754650696,18.625,0.436241610738255,7.624496644295302,18.625,65,149,2.302013422818792,0,6.241610738255034
Netclan20241153,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3,1,0.49999987500003124,0.023255813818280152,12.285714285714286,0.38372093023255816,5.067774086378738,12.285714285714286,66,172,2.133720930232558,0,5.959302325581396
Netclan20241154,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,8,3,0.4545454132231443,0.062146892304254846,17.7,0.3389830508474576,7.215593220338983,17.7,60,177,2.1299435028248586,0,5.790960451977401
Netclan20241155,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,9,3,0.4999999583333368,0.06557377013347666,15.25,0.3770491803278688,6.250819672131148,15.25,69,183,2.251366120218579,0,5.896174863387978
Netclan20241156,https://insights.blackcoffer.com/marbles-stimulation-using-python/,16,1,0.8823528892733594,0.05647840512797872,15.842105263157896,0.24916943521594684,6.436509879349536,15.842105263157896,75,301,1.5813953488372092,2,5.096345514950166
Netclan20241157,https://insights.blackcoffer.com/stocktwits-data-structurization/,11,9,0.09999999500000024,0.030349013611003013,13.448979591836734,0.2701062215477997,5.487634325353813,13.448979591836734,178,659,1.9241274658573597,6,5.874051593323217
Netclan20241158,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,10,7,0.17647057785467188,0.03624733467751101,18.76,0.4157782515991471,7.67031130063966,18.76,195,469,2.0852878464818763,3,5.869936034115138
Netclan20241159,https://insights.blackcoffer.com/population-and-community-survey-of-america/,12,9,0.14285713605442207,0.031578947320933914,19.0,0.3533834586466165,7.741353383458646,19.0,235,665,2.013533834586466,3,5.843609022556391
Netclan20241160,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20,17,0.08108107888970058,0.03806584358223679,14.953846153846154,0.3868312757201646,6.136270971826527,14.953846153846154,376,972,2.1800411522633745,7,5.842592592592593
Netclan20241161,https://insights.blackcoffer.com/healthcare-data-analysis/,7,10,-0.17647057785467188,0.06854838682036941,14.588235294117647,0.3024193548387097,5.956261859582543,14.588235294117647,75,248,1.9919354838709677,14,5.770161290322581
Netclan20241162,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,1,0,0.9999990000010001,0.007692307633136095,130.0,0.2,52.08,130.0,26,130,1.5846153846153845,0,4.607692307692307
Netclan20241163,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2,0,0.99999950000025,0.023255813683071936,12.285714285714286,0.32558139534883723,5.04451827242525,12.285714285714286,28,86,2.302325581395349,1,6.186046511627907
